ID,PestNr,Step_Size_OnTrial,Pest_Faster,Pest_Interval,Condition,trial,velH,velH_Pest,Reaction_Time,Start_Above,Environment,Fixation,RightOrLeft,NumberOfTries,Mean_Speed_Ball,Median_Speed_Cloud
s12,11,0.15,1,first,2,67,4,2.2,1.479997,0,Environment_Local_Info,Pursuit,1,1,-0.9688984,-0.8325823
s12,15,0.3,-1,first,3,68,4,1.72,0.9199972,1,Environment_Local_Info,Pursuit,1,1,0.08442029,0
s12,12,0.15,1,first,2,69,-4,-2.05,1.219997,0,Environment_Local_Info,Pursuit,0,1,-0.1127606,0.1632164
s12,9,0.3,1,first,1,70,-2,-1.46,0.8799973,1,Environment_Local_Info,Pursuit,0,1,-0.06927376,-0.1974746
s12,13,0.3,-1,first,2,71,-4,-1.75,1.179997,0,Environment_Local_Info,Pursuit,0,1,0.05990317,0.1748368
s12,15,0.075,1,first,5,72,6,9.255,2.879996,1,Environment_Local_Info,Pursuit,1,1,0.1334293,5.232592
s12,10,0.15,-1,first,4,73,-6,-1.71,1.719997,0,Environment_Local_Info,Pursuit,0,1,0.05698999,0.2315156
s12,11,0.075,1,first,4,74,6,1.785,1.019997,0,Environment_Local_Info,Pursuit,1,1,-0.05247649,0.02285379
s12,10,0.6,-1,first,1,75,2,0.86,1.459997,1,Environment_Local_Info,Pursuit,1,1,-0.1048031,-0.1119663
s12,12,0.0375,1,first,4,76,6,1.7475,2.699996,0,Environment_Local_Info,Pursuit,1,1,0.003142903,-0.001115352
s12,14,0.15,1,first,2,77,4,1.9,1.659997,0,Environment_Local_Info,Pursuit,1,1,0.1950115,0.006060054
s12,13,0.0375,1,first,4,78,6,1.71,3.239995,0,Environment_Local_Info,Pursuit,1,1,-0.3399859,-0.1562453
s12,15,0.075,-1,first,2,79,4,1.825,2.119996,0,Environment_Local_Info,Pursuit,1,1,-0.06472245,0.0691091
s12,11,0.3,1,first,1,80,-2,-1.16,0.7199974,1,Environment_Local_Info,Pursuit,0,1,-0.02183964,-0.1518364
s12,12,0.0375,1,first,0,81,-2,-2.07,0.7999973,0,Environment_Local_Info,Pursuit,0,1,-0.1526396,0.122125
s12,14,0.0375,-1,first,4,82,-6,-1.6725,0.9799972,0,Environment_Local_Info,Pursuit,0,1,0.01982202,0.02801816
s12,13,0.0375,1,first,0,83,-2,-2.0325,0.7799973,0,Environment_Local_Info,Pursuit,0,1,-0.03029953,0.2290984
s12,14,0.075,1,first,0,84,-2,-1.9575,0.9399972,0,Environment_Local_Info,Pursuit,0,1,-0.1692866,0.07699281
s12,15,0.01875,-1,first,4,85,6,1.69125,1.299997,0,Environment_Local_Info,Pursuit,1,1,0.6560038,-0.7650028
s12,15,0.15,1,first,0,86,-2,-1.8075,1.179997,0,Environment_Local_Info,Pursuit,0,1,-0.2132863,0.1127911
s12,12,0.15,-1,first,1,87,-2,-1.01,1.099997,1,Environment_Local_Info,Pursuit,0,1,-0.1586537,0.352525
s12,13,0.075,-1,first,1,88,-2,-1.085,1.159997,1,Environment_Local_Info,Pursuit,0,1,-0.2506351,0.01467367
s12,14,0.075,1,first,1,89,-2,-1.16,0.9999971,1,Environment_Local_Info,Pursuit,0,1,-0.08038183,1.10182
s12,15,0.0375,-1,first,1,90,-2,-1.1225,0.8799973,1,Environment_Local_Info,Pursuit,0,1,0.08968463,0.02382994
s12,1,1.2,1,first,0,1,-2,-1.32,2.959996,0,Environment_Local_Info,Fixation,0,0,-1.13E-05,0.02961935
s12,1,1.2,1,first,3,2,4,5.32,1.359997,1,Environment_Local_Info,Fixation,1,0,-0.0113369,0.1298547
s12,1,1.2,1,first,1,3,2,2.66,1.059997,1,Environment_Local_Info,Fixation,1,0,0.05528977,-0.1512335
s12,1,1.2,1,first,2,4,-4,-2.64,1.079997,0,Environment_Local_Info,Fixation,0,0,-0.2160976,-0.03427292
s12,2,1.2,1,first,3,5,4,4.12,1.979996,1,Environment_Local_Info,Fixation,1,0,-0.1856138,0.07273456
s12,1,1.2,1,first,4,6,6,3.96,1.059997,0,Environment_Local_Info,Fixation,1,0,0.4386726,-0.08587304
s12,2,1.2,1,first,2,7,4,1.44,1.039997,0,Environment_Local_Info,Fixation,1,0,0.03802255,0.1166679
s12,2,1.2,1,first,0,8,2,0.2,1.639997,0,Environment_Local_Info,Fixation,1,0,0.10848,-0.0145706
s12,3,1.2,-1,first,2,9,4,0.4,0.9799972,0,Environment_Local_Info,Fixation,1,0,0.2079559,0.05110453
s12,3,1.2,1,first,3,10,4,2.92,1.159997,1,Environment_Local_Info,Fixation,1,0,-0.03707819,0.1904733
s12,1,1.2,-1,first,5,11,6,7.98,1.039997,1,Environment_Local_Info,Fixation,1,0,0.007702907,-0.006919603
s12,4,1.2,1,first,2,12,-4,-1.6,1.419997,0,Environment_Local_Info,Fixation,0,0,0.01781782,-0.0528556
s12,2,1.2,1,first,1,13,2,1.46,3.779995,1,Environment_Local_Info,Fixation,1,0,-0.1240472,0.03118293
s12,5,1.2,1,first,2,14,-4,-0.4,1.819997,0,Environment_Local_Info,Fixation,0,0,-0.06116908,0.4229869
s12,4,1.2,-1,first,3,15,-4,-1.72,0.9199972,1,Environment_Local_Info,Fixation,0,0,0.00261801,-0.03829412
s12,2,1.2,1,first,4,16,6,2.76,9.52009,0,Environment_Local_Info,Fixation,1,0,0.007646531,-0.835088
s12,6,1.2,-1,first,2,17,-4,-0.4,1.019997,0,Environment_Local_Info,Fixation,0,0,-0.3381352,0.4624228
s12,3,1.2,1,first,4,18,6,1.56,0.6199975,0,Environment_Local_Info,Fixation,1,0,0.03915094,-0.4613752
s12,4,1.2,-1,first,4,19,-6,-0.6,1.739997,0,Environment_Local_Info,Fixation,0,0,-0.0338532,-0.1025849
s12,3,1.2,-1,first,0,20,-2,-0.2,0.9399972,0,Environment_Local_Info,Fixation,0,0,-0.1014193,-0.06993503
s12,7,0.6,-1,first,2,21,-4,-1,0.9199972,0,Environment_Local_Info,Fixation,0,0,0.06504059,0.09189497
s12,8,0.6,1,first,2,22,4,1.6,0.9599972,0,Environment_Local_Info,Fixation,1,0,-0.1753464,-0.06898437
s12,3,1.2,1,first,1,23,2,0.26,0.6199975,1,Environment_Local_Info,Fixation,1,0,-0.08916253,0.162708
s12,5,1.2,-1,first,3,24,-4,-2.92,0.8999972,1,Environment_Local_Info,Fixation,0,0,-0.2397945,-0.02774162
s12,5,1.2,1,first,4,25,-6,-1.8,0.9999971,0,Environment_Local_Info,Fixation,0,0,-0.06875818,-0.02341469
s12,4,1.2,-1,first,1,26,-2,-0.2,1.399997,1,Environment_Local_Info,Fixation,0,1,-0.5857965,-0.1351764
s12,2,1.2,-1,first,5,27,-6,-9.18,1.239997,1,Environment_Local_Info,Fixation,0,1,-1.558247,2.343643
s12,4,1.2,1,first,0,28,2,1.4,0.7599974,0,Environment_Local_Info,Fixation,1,0,0.1121064,0.163694
s12,6,1.2,-1,first,4,29,-6,-0.6,0.9999971,0,Environment_Local_Info,Fixation,0,0,-0.08560866,-0.1429757
s12,5,1.2,1,first,0,30,-2,-0.2,1.159997,0,Environment_Local_Info,Fixation,0,0,-0.06168311,0.01082234
s12,6,1.2,-1,first,0,31,-2,-0.2,1.059997,0,Environment_Local_Info,Fixation,0,0,-0.07907798,0.06241517
s12,3,1.2,-1,first,5,32,6,10.38,1.199997,1,Environment_Local_Info,Fixation,1,0,0.04131527,-0.1080903
s12,7,0.6,1,first,4,33,6,1.2,1.279997,0,Environment_Local_Info,Fixation,1,0,-0.09916934,-0.08570363
s12,4,1.2,1,first,5,34,-6,-11.58,0.8999972,1,Environment_Local_Info,Fixation,0,0,-0.05834596,0.06085262
s12,7,0.6,-1,first,0,35,2,0.8,1.079997,0,Environment_Local_Info,Fixation,1,0,0.02389316,-0.2047104
s12,5,1.2,1,first,1,36,-2,-1.4,1.459997,1,Environment_Local_Info,Fixation,0,0,-0.1916694,-0.4144312
s12,6,1.2,-1,first,1,37,2,0.2,0.9599972,1,Environment_Local_Info,Fixation,1,0,-0.2320911,-0.645416
s12,8,0.3,-1,first,4,38,-6,-0.9,0.9599972,0,Environment_Local_Info,Fixation,0,0,-0.2863586,0.07648978
s12,5,1.2,1,first,5,39,-6,-10.38,0.6199975,1,Environment_Local_Info,Fixation,0,0,-0.3481625,0.008465849
s12,7,0.6,-1,first,1,40,-2,-0.8000001,1.159997,1,Environment_Local_Info,Fixation,0,0,0.1939913,0.2724017
s12,6,1.2,1,first,3,41,4,4.12,0.7999973,1,Environment_Local_Info,Fixation,1,0,-0.005474687,-0.01003644
s12,9,0.15,1,first,4,42,-6,-1.05,26.02047,0,Environment_Local_Info,Fixation,0,0,0,0.03540069
s12,6,1.2,1,first,5,43,-6,-9.18,2.719996,1,Environment_Local_Info,Fixation,0,0,-0.174428,-0.1080806
s12,8,0.6,1,first,0,44,2,1.4,0.9599972,0,Environment_Local_Info,Fixation,1,0,0.01546343,-0.4670217
s12,8,0.6,-1,first,1,45,-2,-1.4,0.8199973,1,Environment_Local_Info,Fixation,0,0,-0.3243999,-0.2969278
s12,10,0.075,-1,second,4,46,6,0.9750001,0.7399971,0,Environment_Local_Info,Fixation,1,0,-0.1373789,-0.02663583
s12,9,0.3,-1,second,2,47,4,1.3,0.4999971,0,Environment_Local_Info,Fixation,1,0,0.8236515,0.006246567
s12,10,0.15,-1,second,2,48,-4,-1.45,0.6999969,0,Environment_Local_Info,Fixation,0,0,-0.8349548,-0.05313152
s12,11,0.15,1,second,2,49,4,1.6,0.5199971,0,Environment_Local_Info,Fixation,1,0,0.3080919,0.1306025
s12,9,1.2,1,second,1,50,2,2.6,0.3799973,1,Environment_Local_Info,Fixation,1,0,-0.08234929,-0.05606252
s12,7,2.4,1,second,5,51,-6,-6.78,0.3799973,1,Environment_Local_Info,Fixation,0,0,-0.2140352,0.06850337
s12,12,0.075,-1,second,2,52,4,1.525,0.7399971,0,Environment_Local_Info,Fixation,1,0,0.02023156,-0.05566403
s12,10,0.6,1,second,1,53,2,2,6.480034,1,Environment_Local_Info,Fixation,1,0,0.05751973,0.05261389
s12,11,0.6,-1,second,1,54,-2,-1.4,0.4199972,1,Environment_Local_Info,Fixation,0,0,0.06593268,-0.09770726
s12,9,0.3,-1,second,0,55,-2,-1.1,0.2999973,0,Environment_Local_Info,Fixation,0,0,-0.01522948,-0.1273129
s12,10,0.15,1,second,0,56,2,1.25,0.4399972,0,Environment_Local_Info,Fixation,1,0,-0.04520416,-0.08109839
s12,12,0.3,1,second,1,57,-2,-1.7,0.3199973,1,Environment_Local_Info,Fixation,0,1,-0.7744978,-0.6085813
s12,13,0.15,1,second,1,58,2,1.55,0.1799974,1,Environment_Local_Info,Fixation,1,0,-0.04852464,0.04682144
s12,7,0.6,1,second,3,59,-4,-3.52,1.139997,1,Environment_Local_Info,Fixation,0,0,-0.1575246,0
s12,14,0.15,1,second,1,60,2,1.4,0.5199971,1,Environment_Local_Info,Fixation,1,0,-0.1121735,-0.1315452
s12,13,0.0375,-1,second,2,61,-4,-1.5625,0.2799973,0,Environment_Local_Info,Fixation,0,0,0.09826869,0.05077869
s12,8,0.6,1,second,3,62,4,2.92,0.5399971,1,Environment_Local_Info,Fixation,1,0,-0.04409105,-0.188793
s12,9,1.2,-1,second,3,63,-4,-1.72,0.679997,1,Environment_Local_Info,Fixation,0,1,-1.118472,0.03922681
s12,15,0.3,1,second,1,64,-2,-1.1,0.5799971,1,Environment_Local_Info,Fixation,0,0,-0.09284008,-0.09081441
s12,14,0.0375,1,second,2,65,-4,-1.6,0.2799973,0,Environment_Local_Info,Fixation,0,0,-0.2075662,-0.07371853
s12,11,0.0375,-1,second,4,66,-6,-1.0125,0.7199972,0,Environment_Local_Info,Fixation,0,0,-0.1305019,-0.03417321
s12,10,0.6,1,second,3,67,4,2.32,0.2999973,1,Environment_Local_Info,Fixation,1,0,0.1226564,0.02319465
s12,15,0.01875,-1,second,2,68,-4,-1.58125,0.639997,0,Environment_Local_Info,Fixation,0,0,0.1314846,0.1835888
s12,11,0.3,1,second,3,69,-4,-2.02,0.4199972,1,Environment_Local_Info,Fixation,0,0,0.1530937,0.2982244
s12,8,4.8,-1,second,5,70,6,1.98,0.5599971,1,Environment_Local_Info,Fixation,1,0,0.1668617,-0.09918064
s12,12,0.0375,-1,second,4,71,6,1.05,0.5799971,0,Environment_Local_Info,Fixation,1,0,0.4354713,-0.3159836
s12,13,0.0375,1,second,4,72,-6,-1.0875,0.3999972,0,Environment_Local_Info,Fixation,0,0,-0.07999937,0.08859771
s12,11,0.075,-1,second,0,73,2,1.175,0.899997,0,Environment_Local_Info,Fixation,1,0,0.09367566,0.02255142
s12,14,0.01875,-1,second,4,74,6,1.06875,0.4799972,0,Environment_Local_Info,Fixation,1,0,0.1700204,-0.05870685
s12,15,0.009375,-1,second,4,75,6,1.078125,0.1799974,0,Environment_Local_Info,Fixation,1,0,0.1371692,-0.2577022
s12,9,2.4,1,second,5,76,6,4.38,0.7599971,1,Environment_Local_Info,Fixation,1,0,0.789627,0.0262926
s12,12,0.3,1,second,3,77,4,1.72,0.639997,1,Environment_Local_Info,Fixation,1,0,-0.1193106,-0.5803968
s12,13,0.6,-1,second,3,78,-4,-1.12,0.4399972,1,Environment_Local_Info,Fixation,0,1,-1.264364,0.1040012
s12,10,1.2,1,second,5,79,6,3.18,0.7199972,1,Environment_Local_Info,Fixation,1,0,0.9170463,0.05971988
s12,12,0.0375,-1,second,0,80,-2,-1.2125,0.8199971,0,Environment_Local_Info,Fixation,0,1,-0.7320076,-0.9126316
s12,13,0.0375,1,second,0,81,2,1.25,1.439996,0,Environment_Local_Info,Fixation,1,0,0.4726738,0.04416357
s12,11,1.2,1,second,5,82,6,1.98,0.4799972,1,Environment_Local_Info,Fixation,1,0,0.3996938,-0.146471
s12,14,0.3,1,second,3,83,-4,-1.42,3.159995,1,Environment_Local_Info,Fixation,0,0,-0.4184335,-0.6622916
s12,12,2.4,-1,second,5,84,-6,-0.6,2.259996,1,Environment_Local_Info,Fixation,0,0,-0.3361578,-0.5714357
s12,14,0.01875,1,second,0,85,-2,-1.23125,0.7399971,0,Environment_Local_Info,Fixation,0,1,-1.17076,-0.1645515
s12,13,1.2,-1,second,5,86,-6,-1.8,1.219997,1,Environment_Local_Info,Fixation,0,0,-1.135653,0.3565786
s12,15,0.01875,-1,second,0,87,-2,-1.2125,0.639997,0,Environment_Local_Info,Fixation,0,0,-0.4354802,-0.0434508
s12,15,0.15,-1,second,3,88,-4,-1.27,0.619997,1,Environment_Local_Info,Fixation,0,0,-0.240389,-0.170966
s12,14,1.2,1,second,5,89,-6,-3,0.5799971,1,Environment_Local_Info,Fixation,0,0,-0.3879334,-0.4412393
s12,15,0.6,1,second,5,90,-6,-2.4,0.3199973,1,Environment_Local_Info,Fixation,0,0,-0.5359739,-0.2970263
s12,15,0.6,1,second,5,90,-6,-2.4,0.3199973,1,Environment_Local_Info,Fixation,0,0,-0.5359739,-0.2970263
s12,1,1.2,1,second,0,1,-2,-1.32,2.159996,0,No_Environment,Pursuit,0,0,-3.096566,-0.08578698
s12,2,1.2,-1,second,0,2,-2,-0.2,1.359997,0,No_Environment,Pursuit,0,1,0.321504,0.9888262
s12,1,1.2,-1,second,5,3,-6,-7.98,1.739996,1,No_Environment,Pursuit,0,1,-0.6224722,-0.9142091
s12,2,1.2,1,second,5,4,6,9.18,1.179997,1,No_Environment,Pursuit,1,1,2.024482,0.01371801
s12,1,1.2,1,second,1,5,2,2.66,1.599996,1,No_Environment,Pursuit,1,0,2.407242,0.7579963
s12,3,1.2,1,second,0,6,-2,-1.4,3.039995,0,No_Environment,Pursuit,0,1,-0.5146012,0.05571793
s12,2,1.2,1,second,1,7,2,1.46,2.279996,1,No_Environment,Pursuit,1,0,2.290187,-3.443799
s12,4,1.2,1,second,0,8,2,0.2,1.579996,0,No_Environment,Pursuit,1,0,1.57178,-5.425202
s12,3,1.2,1,second,5,9,-6,-7.98,0.939997,1,No_Environment,Pursuit,0,1,-2.51794,-0.1934091
s12,3,1.2,-1,second,1,10,-2,-0.26,1.319997,1,No_Environment,Pursuit,0,1,-0.6445825,-1.024357
s12,1,1.2,1,second,3,11,4,5.32,0.4999971,1,No_Environment,Pursuit,1,0,5.589845,-0.04950563
s12,1,1.2,-1,second,2,12,-4,-2.64,0.659997,0,No_Environment,Pursuit,0,1,-1.053574,0.5322874
s12,5,1.2,-1,second,0,13,2,0.2,1.279997,0,No_Environment,Pursuit,1,1,0.2918025,-1.855443
s12,1,1.2,1,second,4,14,-6,-3.96,1.499996,0,No_Environment,Pursuit,0,1,-2.54879,-0.1854291
s12,2,1.2,1,second,2,15,4,3.84,0.859997,0,No_Environment,Pursuit,1,1,0.6989579,-0.1739701
s12,4,1.2,1,second,1,16,2,1.46,0.679997,1,No_Environment,Pursuit,1,1,-0.1428882,-0.07531246
s12,2,1.2,1,second,3,17,-4,-4.12,0.4599972,1,No_Environment,Pursuit,0,1,-1.303099,1.114686
s12,3,1.2,1,second,3,18,-4,-2.92,0.5399971,1,No_Environment,Pursuit,0,1,-1.57207,-0.9349744
s12,2,1.2,-1,second,4,19,-6,-2.76,0.4999971,0,No_Environment,Pursuit,0,1,-1.6265,-0.3033097
s12,6,1.2,1,second,0,20,2,1.4,0.599997,0,No_Environment,Pursuit,1,1,0.4935145,-0.5569175
s12,4,1.2,1,second,5,21,-6,-6.780001,0.7199972,1,No_Environment,Pursuit,0,1,-0.5610591,0.1908004
s12,3,1.2,1,second,4,22,6,3.96,0.4199972,0,No_Environment,Pursuit,1,1,1.041267,2.920602
s12,4,1.2,1,second,4,23,6,2.76,0.3999972,0,No_Environment,Pursuit,1,0,3.473949,0.7426312
s12,5,1.2,-1,second,1,24,-2,-0.26,2.499995,1,No_Environment,Pursuit,0,0,-1.558041,0.4556249
s12,5,1.2,1,second,5,25,-6,-5.580001,0.5399971,1,No_Environment,Pursuit,0,0,-3.502125,-1.847148
s12,6,1.2,1,second,5,26,6,4.380001,0.4599972,1,No_Environment,Pursuit,1,1,1.991009,0.2176339
s12,7,2.4,1,second,5,27,-6,-1.980001,1.219997,1,No_Environment,Pursuit,0,1,0.8394142,0.1037906
s12,4,1.2,-1,second,3,28,4,1.72,0.7999971,1,No_Environment,Pursuit,1,1,1.89905,-1.909901
s12,5,1.2,1,second,4,29,6,1.56,0.3199973,0,No_Environment,Pursuit,1,1,1.927122,0.8002083
s12,6,1.2,-1,second,1,30,2,1.46,1.659996,1,No_Environment,Pursuit,1,1,0.8639207,-0.07121663
s12,5,1.2,1,second,3,31,4,2.92,0.659997,1,No_Environment,Pursuit,1,0,5.248407,-0.2651433
s12,6,1.2,1,second,4,32,-6,-0.6,0.7799971,0,No_Environment,Pursuit,0,1,-0.9486904,-0.5497754
s12,7,2.4,1,second,4,33,-6,-0.6,0.5399971,0,No_Environment,Pursuit,0,0,-4.220933,-4.014318
s12,8,4.8,1,second,4,34,-6,-0.6,0.3999972,0,No_Environment,Pursuit,0,0,-8.507689,-1.093625
s12,6,1.2,-1,second,3,35,-4,-1.72,0.2799973,1,No_Environment,Pursuit,0,1,-0.8964032,0.7499585
s12,9,9.6,-1,second,4,36,6,0.6,0.1199975,0,No_Environment,Pursuit,1,1,0.2193468,-1.673177
s12,7,0.6,1,second,3,37,4,2.32,0.3799973,1,No_Environment,Pursuit,1,1,-0.05068382,0.2293686
s12,8,0.3,1,second,3,38,-4,-2.02,1.579996,1,No_Environment,Pursuit,0,1,-0.6350676,0.4474332
s12,8,4.8,-1,second,5,39,-6,-0.6,0.7799971,1,No_Environment,Pursuit,0,1,-2.199124,0.236552
s12,7,0.6,-1,second,0,40,-2,-0.8000001,0.4199972,0,No_Environment,Pursuit,0,1,-0.2771378,0.686201
s12,9,2.4,-1,second,5,41,-6,-3,1.099997,1,No_Environment,Pursuit,0,1,-0.5725811,-2.159098
s12,8,0.3,-1,second,0,42,-2,-1.1,0.4199972,0,No_Environment,Pursuit,0,1,0.09959179,0.496608
s12,9,0.3,1,second,3,43,-4,-1.72,0.4999971,1,No_Environment,Pursuit,0,1,0.990517,0.107576
s12,7,1.2,-1,second,1,44,2,2.66,0.3999972,1,No_Environment,Pursuit,1,0,1.128761,2.045639
s12,10,4.8,1,second,4,45,-6,-5.4,0.3799973,0,No_Environment,Pursuit,0,1,-1.423542,1.081405
s12,8,2.4,1,first,1,46,2,5.06,0.9399972,1,No_Environment,Pursuit,1,0,1.708696,0.6903718
s12,11,2.4,-1,first,4,47,6,3,0.7999973,0,No_Environment,Pursuit,1,1,-1.472654,-1.255697
s12,10,2.4,1,first,5,48,6,5.4,1.019997,1,No_Environment,Pursuit,1,1,1.089017,-0.5637765
s12,12,1.2,1,first,4,49,6,4.2,1.259997,0,No_Environment,Pursuit,1,1,0.7215461,-0.09668867
s12,10,0.6,-1,first,3,50,-4,-1.12,1.159997,1,No_Environment,Pursuit,0,1,-0.6638984,0.7450799
s12,13,0.6,1,first,4,51,-6,-3.6,0.8999972,0,No_Environment,Pursuit,0,1,-1.241564,0.3088077
s12,11,0.3,-1,first,3,52,-4,-1.42,1.079997,1,No_Environment,Pursuit,0,1,0.4273718,-0.2752562
s12,14,0.6,-1,first,4,53,-6,-3,1.199997,0,No_Environment,Pursuit,0,1,0.1434088,0.4642467
s12,15,0.3,-1,first,4,54,6,3.3,1.499997,0,No_Environment,Pursuit,1,1,0.9496689,3.398724
s12,9,1.2,1,first,1,55,2,3.86,1.079997,1,No_Environment,Pursuit,1,1,0.2217948,-0.6475449
s12,10,1.2,1,first,1,56,2,2.66,1.019997,1,No_Environment,Pursuit,1,1,0.9638101,-1.386598
s12,12,0.3,-1,first,3,57,-4,-1.72,1.899997,1,No_Environment,Pursuit,0,1,-0.7257382,0.3913893
s12,3,1.2,-1,first,2,58,4,2.64,1.859997,0,No_Environment,Pursuit,1,0,2.19791,-0.8532902
s12,4,1.2,1,first,2,59,-4,-3.84,1.379997,0,No_Environment,Pursuit,0,1,-0.2746244,-1.10195
s12,11,1.2,-1,first,5,60,-6,-4.2,1.539997,1,No_Environment,Pursuit,0,1,0.03915429,0.01335144
s12,11,2.4,-1,first,1,61,-2,-0.2600002,1.479997,1,No_Environment,Pursuit,0,0,-1.545685,-0.02119045
s12,5,1.2,1,first,2,62,4,2.64,1.139997,0,No_Environment,Pursuit,1,1,0.5047232,1.345709
s12,12,1.2,-1,first,1,63,2,1.46,0.8399973,1,No_Environment,Pursuit,1,1,0.9164532,-0.8502742
s12,13,1.2,1,first,1,64,-2,-2.66,1.279997,1,No_Environment,Pursuit,0,0,-1.408511,1.780881
s12,12,0.6,1,first,5,65,-6,-4.8,1.799997,1,No_Environment,Pursuit,0,1,0.2365279,-0.6268173
s12,13,0.6,-1,first,3,66,4,2.32,0.8799973,1,No_Environment,Pursuit,1,1,1.873307,-0.4278506
s12,13,0.3,-1,first,5,67,6,4.5,1.139997,1,No_Environment,Pursuit,1,1,0.6134192,-0.1456539
s12,14,1.2,1,first,3,68,4,3.52,1.459997,1,No_Environment,Pursuit,1,1,-0.5043487,-0.154376
s12,15,0.6,-1,first,3,69,4,2.92,0.9399972,1,No_Environment,Pursuit,1,1,0.7363936,-0.7248672
s12,14,0.6,1,first,1,70,2,2.06,0.8199973,1,No_Environment,Pursuit,1,1,-1.334746,-1.365131
s12,14,0.15,-1,first,5,71,-6,-4.65,1.659997,1,No_Environment,Pursuit,0,0,-5.630894,-1.070489
s12,15,0.6,1,first,1,72,-2,-1.46,1.259997,1,No_Environment,Pursuit,0,0,-1.745249,-1.984834
s12,9,0.3,1,first,0,73,-2,-1.4,1.319997,0,No_Environment,Pursuit,0,1,0.2724414,1.176265
s12,15,0.15,-1,first,5,74,-6,-4.8,1.719997,1,No_Environment,Pursuit,0,1,-0.2617958,-1.213862
s12,10,0.15,1,first,0,75,-2,-1.25,1.279997,0,No_Environment,Pursuit,0,1,-0.4637997,-0.04921357
s12,6,1.2,-1,first,2,76,-4,-1.44,1.539997,0,No_Environment,Pursuit,0,1,0.0335897,0.2103567
s12,11,0.15,1,first,0,77,-2,-1.1,1.019997,0,No_Environment,Pursuit,0,0,-1.35643,-0.08438227
s12,12,0.15,-1,first,0,78,2,0.9500002,1.999996,0,No_Environment,Pursuit,1,1,-0.0129424,-0.664562
s12,13,0.075,-1,first,0,79,-2,-1.025,2.179996,0,No_Environment,Pursuit,0,1,0.2461642,-0.8675029
s12,7,0.6,1,first,2,80,-4,-2.04,1.579997,0,No_Environment,Pursuit,0,1,0.1920058,-0.3079092
s12,14,0.075,1,first,0,81,2,1.1,1.779997,0,No_Environment,Pursuit,1,1,-2.208083,-0.008389354
s12,8,0.3,-1,first,2,82,-4,-1.74,1.999996,0,No_Environment,Pursuit,0,1,-0.7334551,-0.4964749
s12,9,0.15,-1,first,2,83,4,1.89,2.059996,0,No_Environment,Pursuit,1,1,-0.71733,-0.6084412
s12,10,0.15,-1,first,2,84,4,2.04,1.139997,0,No_Environment,Pursuit,1,1,-0.1862864,0.2447695
s12,15,0.0375,1,first,0,85,2,1.0625,1.059997,0,No_Environment,Pursuit,1,1,-0.5789876,-0.1208603
s12,11,0.15,1,first,2,86,-4,-2.19,1.319997,0,No_Environment,Pursuit,0,1,0.3607202,0.306192
s12,12,0.075,1,first,2,87,-4,-2.115,1.279997,0,No_Environment,Pursuit,0,0,-5.41049,-1.143172
s12,13,0.075,-1,first,2,88,-4,-2.04,1.039997,0,No_Environment,Pursuit,0,1,-1.198643,1.400687
s12,14,0.0375,-1,first,2,89,4,2.0775,1.059997,0,No_Environment,Pursuit,1,1,0.1148333,1.047445
s12,15,0.0375,1,first,2,90,-4,-2.115,1.159997,0,No_Environment,Pursuit,0,1,-0.4324344,0.7547438
s12,1,1.2,1,first,2,1,-4,-2.64,0.9999971,0,No_Environment,Fixation,0,1,1.12439,-0.8208359
s12,1,1.2,1,first,3,2,4,5.32,4.219995,1,No_Environment,Fixation,1,0,-0.3349046,-0.6353685
s12,1,1.2,1,first,5,3,6,7.98,0.9799972,1,No_Environment,Fixation,1,0,0.410378,-0.04186332
s12,2,1.2,-1,first,2,4,4,1.44,0.7999973,0,No_Environment,Fixation,1,0,-0.327188,-0.4218986
s12,1,1.2,1,first,0,5,-2,-1.32,0.9999971,0,No_Environment,Fixation,0,1,3.545788,1.122105
s12,1,1.2,-1,first,1,6,2,2.66,0.7999973,1,No_Environment,Fixation,1,0,-0.2532174,0.3317128
s12,2,1.2,-1,first,3,7,4,4.12,2.319996,1,No_Environment,Fixation,1,1,-1.396924,-2.045955
s12,3,1.2,-1,first,3,8,4,5.32,1.239997,1,No_Environment,Fixation,1,0,-0.2643426,-0.5026093
s12,3,1.2,1,first,2,9,4,2.64,1.099997,0,No_Environment,Fixation,1,0,0.1297762,0.7235296
s12,1,1.2,-1,first,4,10,6,3.96,1.219997,0,No_Environment,Fixation,1,0,0.8120651,-0.6248459
s12,4,1.2,-1,first,2,11,-4,-1.44,1.559997,0,No_Environment,Fixation,0,1,-1.00604,-0.8613333
s12,2,1.2,1,first,5,12,6,6.780001,1.219997,1,No_Environment,Fixation,1,0,0.1935119,0.06939124
s12,2,1.2,-1,first,0,13,-2,-0.2,1.159997,0,No_Environment,Fixation,0,1,0.8648818,-0.6935039
s12,5,1.2,1,first,2,14,-4,-2.64,1.219997,0,No_Environment,Fixation,0,0,0.6110373,1.038133
s12,2,1.2,1,first,1,15,-2,-3.86,1.559997,1,No_Environment,Fixation,0,0,0.2393699,2.072943
s12,3,1.2,-1,first,5,16,-6,-5.580001,2.499996,1,No_Environment,Fixation,0,0,-0.5508721,-3.253151
s12,4,1.2,1,first,5,17,6,6.780001,2.239996,1,No_Environment,Fixation,1,0,0.1471887,2.741536
